"","female","tree","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","total_days_alive","fate","X","CommonName","sciName","Location","location","preferred_hostGenus","MA_native","westernMA_native","cultivated","hybrid_cultivar","edible","tip_label","distance","tree_type"
"878","O","J",1,1,1,1,1,1,0,0,0,0,0,6,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"879","O","J",1,1,1,1,1,0,0,0,0,0,0,5,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"880","O","J",1,1,1,1,1,0,0,0,0,0,0,5,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"881","O","J",1,1,0,0,0,0,0,0,0,0,0,2,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"882","O","J",1,1,0,0,0,0,0,0,0,0,0,2,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"883","O","J",1,1,0,0,0,0,0,0,0,0,0,2,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"884","O","J",1,1,0,0,0,0,0,0,0,0,0,2,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"885","O","J",1,1,0,0,0,0,0,0,0,0,0,2,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"886","O","J",1,1,0,0,0,0,0,0,0,0,0,2,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"887","O","J",1,1,0,0,0,0,0,0,0,0,0,2,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"888","O","J",1,1,0,0,0,0,0,0,0,0,0,2,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"889","O","J",1,1,0,0,0,0,0,0,0,0,0,2,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"890","O","J",1,0,0,0,0,0,0,0,0,0,0,1,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"891","O","J",1,0,0,0,0,0,0,0,0,0,0,1,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"892","O","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"893","O","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"894","O","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"895","O","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"896","O","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"897","O","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"898","O","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"899","O","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"900","O","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"901","O","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"902","O","L",1,1,1,1,1,1,0,0,1,1,1,9,1,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"903","O","L",1,1,1,1,1,1,0,0,1,1,1,9,1,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"904","O","L",1,1,1,1,0,0,0,0,0,0,0,4,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"905","O","L",1,1,1,1,0,0,0,0,0,0,0,4,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"906","O","L",1,1,1,0,0,0,0,0,0,0,0,3,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"907","O","L",1,1,1,0,0,0,0,0,0,0,0,3,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"908","O","L",1,1,1,0,0,0,0,0,0,0,0,3,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"909","O","L",1,1,1,0,0,0,0,0,0,0,0,3,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"910","O","L",1,1,1,0,0,0,0,0,0,0,0,3,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"911","O","L",1,1,1,0,0,0,0,0,0,0,0,3,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"912","O","L",1,0,1,0,0,0,0,0,0,0,0,2,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"913","O","L",1,0,1,0,0,0,0,0,0,0,0,2,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"914","O","L",1,0,1,0,0,0,0,0,0,0,0,2,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"915","O","L",1,0,1,0,0,0,0,0,0,0,0,2,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"916","O","L",1,0,1,0,0,0,0,0,0,0,0,2,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"917","O","L",1,0,1,0,0,0,0,0,0,0,0,2,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"918","O","L",1,0,1,0,0,0,0,0,0,0,0,2,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"919","O","M",1,1,1,1,1,1,1,0,0,0,0,7,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"920","O","M",1,1,1,1,1,1,1,0,0,0,0,7,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"921","O","M",1,1,1,1,1,1,1,0,0,0,0,7,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"922","O","M",1,1,1,1,1,1,1,0,0,0,0,7,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"923","O","M",1,1,1,1,1,1,1,0,0,0,0,7,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"924","O","M",1,1,1,1,1,1,0,0,0,0,0,6,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"925","O","M",1,1,1,1,1,0,0,0,0,0,0,5,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"926","O","M",1,1,1,1,1,0,0,0,0,0,0,5,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"927","O","M",1,1,1,0,1,0,0,0,0,0,0,4,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"928","O","M",1,1,0,0,0,0,0,0,0,0,0,2,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"929","O","N",1,1,0,0,0,0,0,0,0,0,0,2,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"930","O","N",1,1,0,0,0,0,0,0,0,0,0,2,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"931","O","N",1,1,0,0,0,0,0,0,0,0,0,2,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"932","O","N",1,1,0,0,0,0,0,0,0,0,0,2,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"933","O","N",1,1,0,0,0,0,0,0,0,0,0,2,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"934","O","N",1,1,0,0,0,0,0,0,0,0,0,2,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"935","O","N",1,1,0,0,0,0,0,0,0,0,0,2,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"936","O","N",1,1,0,0,0,0,0,0,0,0,0,2,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"937","O","N",1,1,0,0,0,0,0,0,0,0,0,2,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"938","O","N",1,1,0,0,0,0,0,0,0,0,0,2,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"939","O","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"940","O","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"941","O","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"942","O","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"943","O","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"944","O","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"945","O","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"946","O","O",1,1,1,1,1,1,1,1,1,0,1,10,1,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"947","O","O",1,1,1,1,1,1,1,1,1,0,1,10,1,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"948","O","O",1,1,1,1,1,1,1,1,1,0,0,9,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"949","O","O",1,1,1,1,1,1,1,1,0,0,0,8,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"950","O","O",1,1,1,1,1,1,1,0,0,0,0,7,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"951","O","O",1,1,1,1,1,1,1,0,0,0,0,7,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"952","O","O",1,1,1,1,1,1,1,0,0,0,0,7,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"953","O","O",1,1,1,1,1,1,1,0,0,0,0,7,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"954","O","O",1,1,1,1,1,1,0,0,0,0,0,6,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"955","O","O",1,1,1,1,1,0,0,0,0,0,0,5,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"956","O","P",1,1,1,1,1,1,1,1,0,0,0,8,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"957","O","P",1,1,1,1,1,1,1,0,0,0,0,7,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"958","O","P",1,1,1,1,1,0,0,0,0,0,0,5,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"959","O","P",1,1,1,1,1,0,0,0,0,0,0,5,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"960","O","P",1,1,1,1,1,0,0,0,0,0,0,5,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"961","O","P",1,1,1,1,1,0,0,0,0,0,0,5,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"962","O","P",1,1,1,1,1,0,0,0,0,0,0,5,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"963","O","P",1,1,1,1,1,0,0,0,0,0,0,5,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"964","O","P",1,1,1,1,1,0,0,0,0,0,0,5,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"965","O","P",1,1,0,0,0,0,0,0,0,0,0,2,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"966","O","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"967","O","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"968","O","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"969","O","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"970","O","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"971","O","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"972","O","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"973","O","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"974","O","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"975","O","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"976","O","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"977","O","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"978","O","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"979","O","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"980","O","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"981","O","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"982","O","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"983","O","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"984","O","R",1,1,1,1,1,1,1,1,1,1,1,11,1,19,"Yoshi Cherry","Prunus_speciosa","planted","umass","yes","no","no","yes","yes","no",38628,58.61,"Nonnative Cherry"
"985","O","R",1,1,1,1,1,1,1,1,1,0,0,9,2,19,"Yoshi Cherry","Prunus_speciosa","planted","umass","yes","no","no","yes","yes","no",38628,58.61,"Nonnative Cherry"
"986","O","R",1,1,1,1,1,1,1,1,0,0,0,8,2,19,"Yoshi Cherry","Prunus_speciosa","planted","umass","yes","no","no","yes","yes","no",38628,58.61,"Nonnative Cherry"
"987","O","R",1,1,1,1,1,0,0,0,0,0,0,5,2,19,"Yoshi Cherry","Prunus_speciosa","planted","umass","yes","no","no","yes","yes","no",38628,58.61,"Nonnative Cherry"
"988","O","R",1,1,1,1,1,0,0,0,0,0,0,5,2,19,"Yoshi Cherry","Prunus_speciosa","planted","umass","yes","no","no","yes","yes","no",38628,58.61,"Nonnative Cherry"
"989","O","R",1,1,1,0,0,0,0,0,0,0,0,3,2,19,"Yoshi Cherry","Prunus_speciosa","planted","umass","yes","no","no","yes","yes","no",38628,58.61,"Nonnative Cherry"
"990","O","R",1,0,1,0,0,0,0,0,0,0,0,2,2,19,"Yoshi Cherry","Prunus_speciosa","planted","umass","yes","no","no","yes","yes","no",38628,58.61,"Nonnative Cherry"
"991","O","R",1,0,1,0,0,0,0,0,0,0,0,2,2,19,"Yoshi Cherry","Prunus_speciosa","planted","umass","yes","no","no","yes","yes","no",38628,58.61,"Nonnative Cherry"
"992","O","R",1,0,1,0,0,0,0,0,0,0,0,2,2,19,"Yoshi Cherry","Prunus_speciosa","planted","umass","yes","no","no","yes","yes","no",38628,58.61,"Nonnative Cherry"
"993","O","R",1,0,1,0,0,0,0,0,0,0,0,2,2,19,"Yoshi Cherry","Prunus_speciosa","planted","umass","yes","no","no","yes","yes","no",38628,58.61,"Nonnative Cherry"
